1011004007,家用电器|个护保健|按摩椅,荣康K7太空舱按摩椅 家用 全身 3D零重力 多功能 电动豪华按摩椅  外贸出口 满额减 当当网正品,营养/保健/成人 > 健康器械 > 按摩椅 > 荣康K7太空舱按摩椅 家用 全身 3D零重力 多功能 电动豪华按摩椅 ...,当当网,荣康
1011004007,家用电器|个护保健|按摩椅,久工LITEC SHAOE MAGIC LT310塑臀魔法师 塑臀椅 盆骨保健日本销量NO.1,首页>厨卫电器生活电器>个护健康>电动按摩椅/沙发>久工LITECSHAOEMAGI...,苏宁,久工
1011004007,家用电器|个护保健|按摩椅,东方神 DF618 豪华零重力按摩椅,小家电 > 个人护理电器 > 电动按摩器,亚马逊(卓越网),OSPIRIT 东方神
1011004007,家用电器|个护保健|按摩椅,艾力斯特（iRest）SL-H100 上善按摩椅（香槟色）,家用电器>个护健康>按摩椅>艾力斯特（Irest）>艾力斯特上善按摩椅SL-H100,京东商城,艾力斯特（Irest）
1011004007,家用电器|个护保健|按摩椅,怡禾康 YH-8500豪华按摩椅,所有分类>大小家电、厨电、汽车>个护健康>按摩椅>怡禾康>怡禾康 YH-850...,1号店,怡禾康
1011004007,家用电器|个护保健|按摩椅,海威格X6 治疗仪 中频理疗仪家用 多功能 医用 按摩 脉冲 h201109,其他 > 其他,亚马逊(卓越网),海威格
1011004007,家用电器|个护保健|按摩椅,松下按摩椅（Panasonic）EP-MA70K,生活电器 厨卫电器>按摩椅>松下（Panasonic）>松下按摩椅（Panasonic）EP-MA70K,国美,松下（Panasonic）
1011004007,家用电器|个护保健|按摩椅,RT8600太空舱按摩椅,营养/保健/成人 > 健康器械 > 按摩椅 > 商品详情,当当网,RONGTAI/荣泰
1011004007,家用电器|个护保健|按摩椅,沁牌逍摇按摩椅D08,家用电器>个护健康>按摩器>沁牌逍摇按摩椅D08,京东商城,沁牌健康电器旗舰店
1011004007,家用电器|个护保健|按摩椅,重复不上架 健力士家居按摩椅JLS-838-5A,家用电器>个护健康>按摩椅>重复不上架 健力士家居按摩椅JLS-83...,京东商城,健力士旗舰店
1011004007,家用电器|个护保健|按摩椅,三和松石（SHSS） SH-818-LV 按摩椅,家用电器>个护健康>按摩椅>三和松石（SHSS）>三和松石SH-818-LV,京东商城,三和松石（SHSS）
1011004007,家用电器|个护保健|按摩椅,诺嘉正品 塑臀 美体按摩椅沙发 盆骨纠正 美臀椅 舒适保健按摩椅,首页>厨卫电器生活电器>个护健康>电动按摩椅/沙发>诺嘉正品塑臀美体按摩椅沙发盆骨...,苏宁,诺嘉
1011004007,家用电器|个护保健|按摩椅,QTQ-102A 德国品质 多功能电动按摩椅家用 零重力太空舱,首页>厨卫电器生活电器>个护健康>电动按摩椅/沙发>QTQ-102A德国品质多功能电...,苏宁,$N
1011004007,家用电器|个护保健|按摩椅,奥佳华（OGAWA） OG-7228 亲亲椅 醇郁红,家用电器>个护健康>按摩椅>奥佳华>奥佳华OG-7228,京东商城,奥佳华
1011004007,家用电器|个护保健|按摩椅,佰旗 太空舱多功能皮艺沙发 小户型现代客厅 单人位躺椅8218,$N,亚马逊(卓越网),佰旗
1011004007,家用电器|个护保健|按摩椅,享全健 中频经络通多功能治疗仪 家用 风湿关节炎 肩周炎 颈腰间盘突出 理疗仪@,运动健康>保健器械>养生器械>享全健>享全健 中频经络通多功能治疗仪 家用 风...,京东商城,吉大夫大药房旗舰店
1011004007,家用电器|个护保健|按摩椅,Relaxen 瑞莱森 RX3 豪华按摩椅（豪华版） (黑色),个护健康 > 按摩器械 > 按摩椅,亚马逊(卓越网),Relaxen 瑞莱森
1011004007,家用电器|个护保健|按摩椅,Relaxen/瑞莱森 RX7  豪华按摩椅(浅灰 标准版 ),生活电器 厨卫电器>按摩椅>瑞莱森>Relaxen/瑞莱森 RX7  豪华按摩椅(浅灰 标准版 ),国美电器网上商城,宣鑫电器专营店
1011004007,家用电器|个护保健|按摩椅,荣泰 RT-6112豪华多功能家用按摩椅全身颈部腰部按摩沙发,所有分类>大小家电、厨电、汽车>个护健康>按摩椅>荣泰>荣泰 RT-6112...,1号店,荣泰
1011004007,家用电器|个护保健|按摩椅,禾诗 智能豪华多功能按摩椅 全身按摩沙发 家用按摩椅,所有分类>大小家电、厨电、汽车>个护健康>按摩椅>禾诗,1号店,按摩椅
1011004007,家用电器|个护保健|按摩椅,禾诗HS-M3正品零重力太空舱老年按摩椅 家用多功能全身按摩椅豪华电动,首页>厨卫电器生活电器>个护健康>电动按摩椅/沙发>禾诗HS-M3正品零重力太空舱老年按...,苏宁,禾诗
1011004007,家用电器|个护保健|按摩椅,宋金SJ-838-1全身按摩椅 家用电动豪华按摩颈部腰部 卡其色,家用电器>个护健康>按摩椅> 宋金>宋金SJ-838-1全身按摩椅 家用电动...,京东商城,按摩器材康傲专营店
1011004007,家用电器|个护保健|按摩椅,德菲迪尼 正品新品舒适款家用零重力按摩椅 全身按摩沙发椅 咖啡色,家用电器>个护健康>按摩椅> 德菲迪尼（deftin）>德菲迪尼 正品新品舒适款家用零重力按摩椅...,京东商城,德菲迪尼官方旗舰店
1011004007,家用电器|个护保健|按摩椅,ANTARES/安特瑞斯 3D按摩椅 太空舱零重力 太空曲轨 全身放松,所有分类>大小家电、厨电、汽车>个护健康>按摩椅>ANTARES/安特瑞斯>ANTARES/安特...,1号店,ANTARES/安特瑞斯
1011004007,家用电器|个护保健|按摩椅,奥佳华按摩垫OG1101(经典棕）,首页>厨卫电器生活电器>个护健康>电动按摩椅/沙发>奥佳华按摩垫OG1101(经典棕）,苏宁,奥佳华
1011004007,家用电器|个护保健|按摩椅,十八子作 多功能家用剪,首页 > 十八子作厨具专场 > 多功能家用剪,唯品会,无
1011004007,家用电器|个护保健|按摩椅,欢乐家族 天然贝壳/穴位保健按摩拖鞋 真皮面木底 豪华礼盒-黑色,家居日用 > 清洁护理 > 其它,当当网,欢乐家族
1011004007,家用电器|个护保健|按摩椅,广元盛 GYS-01y豪华按摩颈部腰部按摩椅家用 多功能全身电动按摩沙发特价,所有分类>大小家电、厨电、汽车>个护健康>按摩椅>广元盛,1号店,按摩椅
1011004007,家用电器|个护保健|按摩椅,BROTHER 兄弟牌 WL-6207 豪华型全功能全身按摩椅,个护健康 > 按摩器械 > 按摩椅,亚马逊(卓越网),Brother 兄弟
1011004007,家用电器|个护保健|按摩椅,货到付款  包邮  美国正伦高档按摩椅H808,营养/保健/成人 > 健康器械 > 按摩椅 > 商品详情,当当网,正伦
1011004007,家用电器|个护保健|按摩椅,洁之宝 高级多功能清洁膏 强力去污膏 鞋包 车沙发 厨房 油烟机 家用去污膏260g,三月巨惠 小店特推出满即可获得免费的小商品活动，具体优惠如下：凡购买由小丫店（咨询热线：56126971）售的商品满49元即可免费获得小店提供的小礼物，限180名，在订单成功后输入折扣码xxyksy90,即可享受此优惠，礼物随机发哦，收到商品后满意的话记得给小店打5分哦！ 在订单确认页面输入XXYKMZ90 点此查看如何获得促销优惠 (促销说明) 点击查看个护健康店特价折扣区，低价购买日用清洁、医疗器械、眼镜护理、口腔护理、保健品、成人用品等,亚马逊(卓越网)
1011004007,家用电器|个护保健|按摩椅,健力士 美国引进技术 按摩椅 多功能豪华气囊 按摩椅JLS-838-8,所有分类>大小家电、厨电、汽车>个护健康>按摩椅>健力士>健力士 美国引进技术...,1号店,健力士
1011004007,家用电器|个护保健|按摩椅,Kasrrow 凯仕乐KSR-618 全身按摩椅(厂家带货直送),京公网安备110105004167号 增值电信业务经营许可证： 合字 B2-20090004 营业执照：110105001308484,亚马逊(卓越网),Kasrrow 凯仕乐
1011004007,家用电器|个护保健|按摩椅,达尔梦达多功能电动护理床DB_3313C)(北京之外不支持货到付款),当当网 > 营养/保健/成人 > 居家理疗 > 按摩保健,当当网,达尔梦达
1011004007,家用电器|个护保健|按摩椅,温热推拿按摩垫 多功能按摩垫 按摩器 按摩椅 可升降K719货到付款,当当网 > 营养/保健/成人 > 居家理疗 > 按摩保健,当当网,想飘
1011004007,家用电器|个护保健|按摩椅,SOFO索弗 非凡椅 专柜多功能零重力豪华太空舱按摩椅家用按摩沙发(香槟咖色),生活电器 厨卫电器>按摩椅>索弗>SOFO索弗 非凡椅 专柜多功能零重力豪华太空舱按摩椅家用按摩沙发(香槟咖色),国美,索弗
1011004007,家用电器|个护保健|按摩椅,怡禾康 YH-999 豪华按摩椅 厂家带货上门安装！,电视、空调、家用电器 > 个人护理 > 按摩椅 > 怡禾康 YH-999 豪华按摩椅 厂家带货上门安装！,百联E城,$N
1011004007,家用电器|个护保健|按摩椅,荣康（rongkang）RK-D01 豪华零重力太空舱按摩椅,家用电器>个护健康>按摩椅>荣康（Rongkang）>荣康RK-D01,京东商城,荣康（Rongkang）
1011004007,家用电器|个护保健|按摩椅,House Sense 咖啡色多功能魔术贴挂钩2枚入，承重力强，方便携带,首页 > 韩国House Sense家居用品专场 > 咖啡色多功能魔术贴挂钩2枚入,唯品会,无
1011004007,家用电器|个护保健|按摩椅,巴赛尔尊享零重力按摩椅 电动智能 肩部按摩 加宽加高 德邦中通顺丰快递送货入户 808经典尊享版-黑色,家用电器>个护健康>按摩椅> 巴赛尔（Basel）>巴赛尔尊享零重力按摩椅 电动智能 肩部按...,京东商城,索仕达
1011004007,家用电器|个护保健|按摩椅,美国健力士家居多功能按摩椅 838-5A 【全场包邮,全国统一可送货至楼下,不含上楼,物流到不了的区域客服会致电联系自提】
1011004007,家用电器|个护保健|按摩椅,怡禾康 豪华智能按摩椅 YH-3366 气囊豪华按摩椅 多功能按摩椅,所有分类>大小家电、厨电、汽车>个护健康>按摩椅>怡禾康>怡禾康 豪华智能按摩...,1号店,怡禾康
1011004007,家用电器|个护保健|按摩椅,HONZE亨正 欧式豪华多功能防盗锁 精铸不锈钢大门锁 青古铜色*单开门双把手 门厚35-55mm,家装建材>五金工具>锁具>亨正（HONZE）>HONZE亨正 欧式豪华多功能防盗锁 精...,京东商城,亨正门锁旗舰店
1011004007,家用电器|个护保健|按摩椅,必艾奇（BH）MB1000 欧洲名品 酸痛侦测功能 零重力 按摩椅（酒红色）,家用电器>个护健康>按摩椅>BH>必艾奇（BH）MB1000 欧洲名品 酸...,京东商城,BH健康电器专卖店
1011004007,家用电器|个护保健|按摩椅,BROTHER 兄弟牌 WL-6300 家用电动豪华气囊按摩椅,个护健康 > 按摩器械 > 按摩椅,亚马逊(卓越网),BROTHER 兄弟
1011004007,家用电器|个护保健|按摩椅,荣泰RT8300按摩椅(梦の静)灰色(厂家带货直送),个护健康 > 按摩器械 > 按摩椅,亚马逊(卓越网),荣泰
1011004007,家用电器|个护保健|按摩椅,KGC 瑞士卡杰诗 新O3 3D零重力豪华太空舱全身家用按摩椅沙发 宝石红,家用电器>个护健康>按摩椅>KGC>KGC 瑞士卡杰诗 新O3 3D零重力豪...,京东商城,KGC官方旗舰店
1011004007,家用电器|个护保健|按摩椅,佳仁 JR-988-5 豪华全身多功能按摩椅 零重力按摩椅,首页>厨卫电器生活电器>个护健康>电动按摩椅/沙发>佳仁JR-988-5豪华全身多功...,苏宁,佳仁(JARE)
1011004007,家用电器|个护保健|按摩椅,Ocim 升级版 豪华温玉理疗按摩床 电动升降 数码显示 玉石 全身按摩,所有分类>大小家电、厨电、汽车>个护健康>其它个护健康>Ocim>Ocim 升级版 豪...,1号店,Ocim
1011004007,家用电器|个护保健|按摩椅,KUS 韩国KUS豪华版家用电动音乐按摩椅,首页 > .KUS运动器材专场 > 韩国KUS豪华版家用电动音乐按摩椅,唯品会,无
1011004007,家用电器|个护保健|按摩椅,奥美特豪华按摩椅AM-988C(限北京区域销售,厂家带货直送）,个护健康 > 按摩器械 > 按摩椅,亚马逊(卓越网)
1011004007,家用电器|个护保健|按摩椅,佳朗(GarLand)GL-816按摩椅(咖啡色),当当网 > 家用电器 > 个人护理 > 按摩保健,当当网,佳朗
1011004007,家用电器|个护保健|按摩椅,KASRROW/凯仕乐（国际品牌）普罗米修斯KSR-K6668 华多功能按摩椅   包邮,营养/保健/成人 > 健康器械 > 按摩椅 > 商品详情,当当网,凯仕乐
1011004007,家用电器|个护保健|按摩椅,亨得 HD-8006 零重力太空舱按摩椅 家用豪华按摩椅 （土豪黄紫）,个护健康 > 按摩器械 > 按摩椅,亚马逊(卓越网),亨得
1011004007,家用电器|个护保健|按摩椅,稻田拥抱体感椅HCP-N333(白),首页>厨卫电器生活电器>个护健康>电动按摩椅/沙发>稻田拥抱体感椅HCP-N333(白),苏宁,$N
1011004007,家用电器|个护保健|按摩椅,艾力斯特（iRest） SL-A31-2 慕贤按摩椅（米色）,家用电器>个护健康>按摩椅>艾力斯特（Irest）>艾力斯特SL-A31-2,京东商城,艾力斯特（Irest）
1011004007,家用电器|个护保健|按摩椅,松下（Panasonic）按摩椅EP-MA03(红色),生活电器 厨卫电器>按摩器>松下（Panasonic）>松下（Panasonic）按摩椅EP-MA03(红色),国美,松下俏慧专营店
1011004007,家用电器|个护保健|按摩椅,凯仕乐（Kasrrow）维多利亚KSR-388豪华多功能按摩椅 红色,生活电器 厨卫电器>按摩椅>凯仕乐（Kasrrow）>凯仕乐（Kasrrow）维多利亚KSR-388豪华多功能按摩椅 红色,国美,凯仕乐（Kasrrow）
1011004007,家用电器|个护保健|按摩椅,松下（Panasonic） EP-MA70K 按摩椅,首页 >健康电器 >按摩椅 >松下（Panasonic） >EP-MA70K,易迅网,Panasonic/松下
1011004007,家用电器|个护保健|按摩椅,香港荣耀按摩椅/豪华多功能按摩椅R3180,当当网 > 营养/保健/成人 > 居家理疗 > 按摩保健,当当网,$N
1011004007,家用电器|个护保健|按摩椅,9点（JIUDIAN）912热敷多功能全身按摩椅太空舱 烟灰色,家用电器>个护健康>按摩椅>9点（JIUDIAN）>9点（JIUDIAN）912热敷多功能全...,京东商城,9点京东旗舰店
1011004007,家用电器|个护保健|按摩椅,康福浪漫 超豪华美式乳胶电动床 内置按摩功能 顶级乳胶电动床(150*200),家具>床>康福浪漫床>康福浪漫 超豪华美式乳胶电动床 内置按摩功能 顶级乳胶电动床(150*200),国美,康福浪漫床
1011004007,家用电器|个护保健|按摩椅,台湾辉叶105家用电动按摩椅 全身按摩零重力太空舱按摩沙发 丁香紫,家用电器>个护健康>按摩椅> 辉叶（HUEI YEH）>台湾辉叶105家用电动按摩椅 全身按摩零...,京东商城,辉叶旗舰店
1011004007,家用电器|个护保健|按摩椅,艾力斯特全身家用豪华智能电动按摩椅 家居款 WH100黑色,家用电器>个护健康>按摩椅> 艾力斯特（Irest）>艾力斯特全身家用豪华智能电动按摩椅 家居...,京东商城,irest艾力斯特官方旗舰店
1011004007,家用电器|个护保健|按摩椅,怡禾康YH-9300零重力豪华按摩椅,首页>厨卫电器生活电器>个护健康>电动按摩椅/沙发>怡禾康YH-9300零重力豪华按摩椅,苏宁,怡禾康
1011004007,家用电器|个护保健|按摩椅,凯仕乐(国际品牌) KSR-08 奢华零重力太空舱按摩椅 下单立减2000 红色,家用电器>个护健康>按摩椅>凯仕乐（Kasrrow）>凯仕乐(国际品牌) KSR-08 奢华...,京东商城,凯仕乐Kasrrow
1011004007,家用电器|个护保健|按摩椅,凯仕乐（Kasrrow）豪华多功能按摩椅KSR-618,生活电器 厨卫电器>按摩椅>凯仕乐（Kasrrow）>凯仕乐（Kasrrow）豪华多功能按摩椅KSR-618,国美电器网上商城,凯仕乐（Kasrrow）
1011004007,家用电器|个护保健|按摩椅,凯仕乐(Kasrrow)KSR-360豪华零重力多功能按摩椅(黑红色),家用电器 > 个人护理 > 按摩器,当当网,凯仕乐
1011004007,家用电器|个护保健|按摩椅,松下（Panasonic）MA01按摩椅（附赠松下活动计量器）,健康医疗>按摩器具>松下（Panasonic）>松下（Panasonic）MA01按摩椅（附赠松下活动计量器）,国美电器网上商城,
1011004007,家用电器|个护保健|按摩椅,台湾进口台湾督洋 TC-800零重力4D按摩椅豪华原装正品 家用豪华按摩椅(黑色),生活电器 厨卫电器>按摩椅>督洋>台湾进口台湾督洋 TC-800零重力4D按摩椅豪华原装正品 家用豪华按摩椅(黑色),国美,督洋
1011004007,家用电器|个护保健|按摩椅,Shouken 松研 A6L 按摩椅 按摩沙发 高级音感 按摩椅,小家电 > 个人护理电器 > 电动按摩器,亚马逊(卓越网),松研
1011004007,家用电器|个护保健|按摩椅,按摩椅 西班牙BH按摩椅BH-M750正品 上门安装,当当网 > 营养/保健/成人 > 居家理疗 > 按摩保健,当当网,BH
1011004007,家用电器|个护保健|按摩椅,凯仕乐(国际品牌) KSR-S93 多功能按摩椅 钻石1精致版 优雅红,家用电器>个护健康>按摩椅>凯仕乐（Kasrrow）>凯仕乐(国际品牌) KSR-S93 多功...,京东商城,凯仕乐Kasrrow
1011004007,家用电器|个护保健|按摩椅,3台优惠价2,所有分类>大小家电、厨电、汽车>个护健康>按摩椅>Osim>3台优惠价2,1号店,Osim
1011004007,家用电器|个护保健|按摩椅,台湾督洋（Tokuyo）按摩椅 TC-626 V型臀感零重力 红色,家用电器>个护健康>按摩椅>督洋（TOKUYO）>台湾督洋（Tokuyo）按摩椅 TC-6...,京东商城,松下健康电器专营店
1011004007,家用电器|个护保健|按摩椅,BEIZ 贝珍BZ-6401电动轮椅 无刷永磁电机 电磁刹车 残疾人老年人代步车 顺丰速运,首页>厨卫电器生活电器>个护健康>电动按摩椅/沙发>BEIZ贝珍BZ-6401电动轮椅...,苏宁,BEIZ
1011004007,家用电器|个护保健|按摩椅,司达康 太空舱按摩椅A07B 咖啡色,运动健康>保健器械>养生器械>司达康>司达康 太空舱按摩椅A07B 咖啡色,京东商城,民生健康
1011004007,家用电器|个护保健|按摩椅,怡禾康按摩椅豪华按摩椅子腰部脚部加热椅子 YH-3366 米色,家用电器>个护健康>按摩椅>怡禾康>怡禾康按摩椅豪华按摩椅子腰部脚部加热椅子...,京东商城,健力士
1011004007,家用电器|个护保健|按摩椅,TIANLUNZHILE/天伦之乐 天伦之乐按摩椅TL-803 豪华型全身多功能机械手自动按摩 气压按摩,所有分类>大小家电、厨电、汽车>个护健康>按摩椅>TIANLUNZHILE/天伦之乐>TIANLUNZHI...,1号店,TIANLUNZHILE/天伦之乐
1011004007,家用电器|个护保健|按摩椅,MB1200(整机原装进口)按摩椅MB1200(整机原装进口)按摩椅,当当网 > 运动户外 > 运动器材 > 其他,当当网,BH
1011004007,家用电器|个护保健|按摩椅,电脑双路输出电子针灸治疗仪蓝屏夜光家用多功能数码经络治疗仪健康使者舒梅款针灸数码经络按摩仪,营养保健>保健器械>中医保健> 京佳威>电脑双路输出电子针灸治疗仪蓝屏夜光家用多...,京东商城,京佳威保健器械专营店
1011004007,家用电器|个护保健|按摩椅,Aolida 奥利达 DLK-C002 收纳式按摩沙发,个护健康 > 按摩器械 > 按摩椅 ,亚马逊(卓越网),Aolida 奥利达
1011004007,家用电器|个护保健|按摩椅,H&3 黑色家用多功能磨刀器,首页 > H&3家居用品专场 > 黑色家用多功能磨刀器,唯品会,无
1011004007,家用电器|个护保健|按摩椅,凯仕乐（Kasrrow）KSR-S920摇摆奢华按摩椅 黑色,生活电器 厨卫电器>按摩椅>凯仕乐（Kasrrow）>凯仕乐（Kasrrow）KSR-S920摇摆奢华按摩椅 黑色,国美,凯仕乐（Kasrrow）
1011004007,家用电器|个护保健|按摩椅,Kasrrow 凯仕乐(国际品牌) KSR-S86（卡其色） 白金版 豪华多功能太空椅 按摩手臂超宽设计 自动人体检查 智能电动按摩椅,个护健康 > 按摩器械 > 按摩椅,亚马逊(卓越网),Kasrrow 凯仕乐
1011004007,家用电器|个护保健|按摩椅,司达康 全身按摩椅 家用豪华多功能按摩椅 推拿颈腰背脚部按摩沙发 S01 红色,家用电器>个护健康>按摩椅> 司达康>司达康 全身按摩椅 家用豪华多功能按摩椅...,京东商城,司达康旗舰店
1011004007,家用电器|个护保健|按摩椅,健力士按摩椅豪华按摩椅子 JLS-838-3,家用电器>个护健康>按摩椅>健力士>健力士按摩椅豪华按摩椅子 JLS-838...,京东商城,健力士
1011004007,家用电器|个护保健|按摩椅,澳玛仕OMS-6900豪华太空舱按摩椅零重力按摩椅沙发 全身按摩椅,首页>厨卫电器生活电器>个护健康>电动按摩椅/沙发>澳玛仕OMS-6900豪华太空舱按摩...,苏宁,澳玛仕
